GENESIS-Tabelle: 33111-001r
Fläche: Gemeinden, Fläche (ALKIS), Art der tatsächlichen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nutzung (nach ALKIS-Nutzungsarten), Jahr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
(ab 2014);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Flächenerhebung nach Art der tatsächlichen Nutzung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31.12.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten)
09171134;      Tyrlaching;2054,67;17,66;1,22;0,68;0,08;-;-;-;3,78;52,02;0,50;0,83;-;-;0,16;0,26;29,73;18,25;-;9,41;-;-;1093,08;416,46;0,16;-;-;393,89;5,89;-;-;-;8,83;-;-;1,77
09171135;      Unterneukirchen;2326,04;49,05;27,79;3,14;2,11;4,35;2,39;-;6,08;78,53;4,70;3,92;-;0,16;0,80;-;66,67;22,66;0,53;4,94;-;-;1415,35;308,70;0,80;-;-;260,32;19,84;-;-;-;18,88;21,65;-;2,66
09171137;      Winhöring;2458,71;113,77;18,42;5,85;4,16;2,59;-;-;3,12;52,65;6,53;5,18;0,73;0,57;1,99;0,90;93,40;38,66;1,35;22,05;-;-;801,04;255,16;-;-;-;888,86;27,34;-;-;-;56,80;46,11;-;11,50
09172;    Berchtesgadener Land (Lkr);83983,13;1582,00;266,10;211,59;47,56;21,47;4,45;0,47;77,74;890,27;260,74;189,11;19,97;59,55;60,75;24,21;1229,79;726,75;66,19;170,55;-;-;3543,76;15252,31;15,28;-;3,26;41012,13;3384,09;1,62;80,35;10,84;13232,52;662,93;-;874,78
09172111;      Ainring;3295,45;153,91;29,84;21,01;1,34;0,01;1,08;-;4,87;71,40;11,60;56,71;0,49;6,31;3,47;1,35;64,66;43,59;2,36;22,95;-;-;562,00;1188,49;-;-;1,87;859,82;26,16;-;57,18;0,06;32,88;31,70;-;38,35
09172112;      Anger;4590,36;70,08;6,35;6,24;1,87;0,02;-;-;-;73,87;9,39;5,15;0,11;1,58;0,84;0,93;86,22;56,08;1,13;-;-;-;127,62;1481,01;-;-;-;2576,86;20,80;0,63;6,18;-;17,61;25,46;-;14,34
09172114;      Bad Reichenhall, GKSt;4191,80;204,73;24,83;38,56;3,56;2,71;-;-;-;47,16;68,72;21,23;0,11;6,45;22,10;3,88;124,27;40,42;15,99;8,16;-;-;18,11;442,45;-;-;-;2582,19;137,82;-;-;2,75;296,80;53,81;-;25,01
09172115;      Bayerisch Gmain;1232,79;65,92;1,08;5,35;0,93;1,19;-;-;-;8,32;9,88;3,67;0,75;4,49;3,08;1,05;25,50;14,26;1,15;9,40;-;-;-;153,15;-;-;-;573,31;135,87;-;2,20;-;201,91;9,65;-;0,67
09172116;      Berchtesgaden, M;3562,43;111,78;13,73;24,52;1,75;1,56;-;0,47;1,87;62,79;20,06;28,56;0,73;7,80;3,88;1,16;110,40;42,25;12,35;2,85;-;-;-;774,34;-;-;-;2160,40;40,28;0,89;2,66;-;97,83;37,07;-;0,46
09172117;      Bischofswiesen;6214,74;114,13;16,55;12,94;1,26;4,19;-;-;12,98;61,12;43,48;8,97;1,77;7,55;1,33;-;77,50;54,50;4,12;14,78;-;-;-;859,21;-;-;-;3954,96;393,66;-;2,75;0,50;529,85;33,80;-;2,83
