GENESIS-Tabelle: 33111-001r-2016
Fläche: Gemeinden, Fläche (ALKIS), Art der tatsächlichen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nutzung (nach ALKIS-Nutzungsarten), Jahr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
(ab 2015);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Flächenerhebung nach Art der tatsächlichen Nutzung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31.12.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten)
09171112;      Burghausen, St;1981,12;256,02;231,88;30,85;140,77;15,01;-;-;-;40,36;32,32;15,39;9,87;5,98;16,68;2,93;113,40;24,88;14,04;15,90;-;-;208,83;242,32;2,82;0,12;1,23;387,09;41,65;-;-;-;43,07;72,31;-;15,41
09171113;      Burgkirchen a.d.Alz;4619,20;183,51;135,13;4,39;21,13;14,67;0,33;-;1,57;115,01;10,99;11,98;1,28;3,02;9,31;1,35;128,70;53,01;2,49;15,41;-;-;1700,22;763,53;1,77;-;1,70;1318,26;22,26;-;-;-;36,27;60,45;-;1,46
09171114;      Emmerting;1407,13;86,28;1,75;3,56;0,08;1,09;-;-;12,77;20,41;3,55;3,85;0,10;0,10;1,81;-;31,27;21,35;0,43;-;-;-;169,92;101,20;-;-;-;914,81;4,09;-;-;-;11,20;17,49;-;0,02
09171115;      Erlbach;2813,36;15,69;1,36;-;1,19;1,37;-;-;3,93;85,37;1,21;3,37;-;0,53;0,10;0,11;57,23;20,51;0,21;-;-;-;1063,29;820,19;-;-;-;710,62;10,27;-;-;-;12,46;2,11;-;2,26
09171116;      Feichten a.d.Alz;1791,62;25,60;2,07;-;5,18;0,03;-;-;1,48;42,49;1,24;2,98;0,07;-;0,06;0,26;32,50;16,53;0,01;8,54;-;-;909,64;304,81;-;-;-;405,05;5,99;-;-;-;5,24;20,52;-;1,32
09171117;      Garching a.d.Alz;2586,21;183,40;16,66;9,96;1,32;2,19;0,01;-;8,45;80,89;9,44;3,89;7,57;0,29;1,74;1,57;86,65;19,06;2,16;23,67;-;-;1081,76;319,29;0,79;-;1,85;634,51;25,15;-;-;-;23,19;39,87;-;0,90
09171118;      Haiming;2872,99;65,44;16,12;3,51;3,67;5,48;-;-;12,90;58,60;3,40;66,87;-;0,09;0,12;0,55;50,27;45,69;0,17;-;-;-;796,33;300,19;2,23;-;0,87;1084,71;58,55;-;-;-;81,73;157,11;-;58,40
09171119;      Halsbach;2207,64;18,96;3,13;0,50;0,06;-;-;-;0,40;56,74;1,06;2,05;0,57;-;0,06;-;35,28;17,56;1,28;-;-;-;1193,32;486,18;-;-;-;370,47;9,67;-;-;-;7,78;1,91;-;0,68
09171121;      Kastl;2760,38;44,94;22,21;2,33;3,00;-;-;-;36,45;81,05;1,79;3,54;-;-;0,24;0,47;55,89;32,27;0,35;10,11;-;-;1381,58;333,41;0,47;-;0,28;710,57;9,60;-;-;-;20,45;8,52;-;0,86
09171122;      Kirchweidach;2015,02;51,07;7,27;29,64;9,55;-;-;-;-;57,81;2,18;3,53;-;0,21;0,10;0,45;43,08;17,20;0,11;9,45;-;-;1146,28;397,51;-;-;-;220,73;4,74;-;-;-;11,03;0,74;-;2,36
09171123;      Marktl, M;2783,79;60,11;7,57;3,85;0,86;0,02;-;-;4,59;59,49;3,21;21,46;-;2,90;0,78;0,47;70,44;31,82;1,78;9,02;-;-;559,71;496,22;-;-;4,23;1267,97;28,04;-;0,89;-;24,25;108,07;-;16,02
09171124;      Mehring;2337,65;45,40;8,24;5,05;5,83;-;-;-;2,09;44,71;1,34;4,28;-;-;0,61;0,95;54,64;32,65;1,15;0,64;-;-;638,12;362,93;-;-;-;1079,30;9,31;-;-;-;17,80;21,71;-;0,90
09171125;      Neuötting, St;3659,68;147,57;27,54;24,65;3,14;4,64;-;-;11,21;59,26;16,36;5,79;0,95;0,32;5,96;1,80;143,72;59,20;7,30;-;-;-;827,78;301,37;-;-;1,12;1772,13;47,80;-;-;-;66,20;117,07;-;6,81
09171126;      Perach;1413,46;27,15;3,72;1,36;4,50;1,29;-;-;2,97;37,22;1,58;2,38;-;3,60;0,18;0,23;29,89;14,63;0,73;13,23;-;-;385,32;295,85;1,17;-;-;479,13;16,05;-;0,61;-;23,10;51,94;-;15,61
09171127;      Pleiskirchen;5261,70;43,01;6,91;0,89;1,37;2,91;-;-;-;146,78;1,92;43,89;-;0,94;0,66;0,46;99,99;43,37;0,87;-;-;-;2212,10;1277,21;0,82;-;1,19;1315,83;20,02;-;-;-;29,74;5,36;-;5,45
09171129;      Reischach;2846,02;56,48;5,08;1,56;1,56;1,24;-;-;3,41;72,22;3,04;4,05;0,67;0,39;0,23;0,28;62,16;23,32;0,20;0,40;-;-;911,79;778,23;0,93;-;-;870,20;13,99;-;-;-;25,65;6,87;-;2,07
09171130;      Stammham;567,94;30,26;2,11;0,81;2,27;2,22;-;-;0,11;11,79;1,46;7,37;-;0,01;-;1,09;18,49;6,97;0,37;7,04;-;-;178,66;76,57;-;-;-;164,96;10,70;-;-;-;8,12;35,21;-;1,35
09171131;      Teising;537,11;36,24;15,97;-;0,51;-;-;-;7,65;13,48;0,93;2,90;-;-;0,74;-;15,27;6,82;0,15;-;-;-;226,23;48,38;-;-;-;134,46;5,09;-;-;-;9,23;12,84;-;0,23
09171132;      Töging a.Inn, St;1365,20;171,57;54,54;8,75;20,16;5,60;-;-;5,17;28,18;9,27;8,87;0,36;3,30;2,28;2,62;76,20;21,34;2,71;13,64;-;-;464,61;69,24;-;-;-;282,35;15,34;-;-;-;33,53;64,47;-;1,11
09171133;      Tüßling, M;1955,19;74,56;4,58;1,60;1,47;-;-;-;4,51;49,34;9,20;4,50;0,10;-;2,83;0,98;46,43;24,62;1,61;18,22;3,23;-;1062,75;296,93;1,01;-;-;289,26;20,92;-;-;-;24,73;8,92;-;2,87
09171134;      Tyrlaching;2054,67;18,61;1,19;0,25;0,08;-;-;-;3,78;52,53;0,50;0,83;0,10;-;0,16;0,26;29,90;19,37;-;9,32;-;-;1072,13;436,24;0,12;-;-;393,93;5,30;-;-;-;8,25;-;-;1,83
09171135;      Unterneukirchen;2326,04;52,51;29,06;4,43;2,11;4,35;2,39;-;6,46;79,47;4,68;3,92;-;0,36;1,13;-;69,73;20,97;0,53;4,89;-;-;1427,27;288,63;1,02;-;-;260,68;19,56;-;-;-;17,56;21,59;-;2,74
09171137;      Winhöring;2458,72;117,12;22,23;6,77;6,54;0,44;-;-;7,70;53,55;6,50;5,18;-;0,57;2,14;0,96;97,40;35,16;1,37;21,28;-;-;761,08;286,59;-;-;-;886,64;26,58;-;-;-;55,05;46,33;-;11,53
09172;    Berchtesgadener Land (Lkr);83983,15;1599,87;280,38;215,22;48,92;20,46;4,92;0,47;83,15;919,90;256,92;187,84;19,16;62,96;62,33;24,15;1221,91;747,06;68,51;169,79;-;-;3461,23;15257,77;18,30;-;1,41;41075,59;3452,85;1,36;81,49;10,30;13090,54;663,78;-;874,62
09172111;      Ainring;3295,45;158,42;33,07;22,85;1,57;0,01;1,08;-;6,17;73,41;11,60;57,49;0,28;5,54;3,83;1,34;67,86;45,05;2,39;22,93;-;-;522,83;1210,10;-;-;0,53;858,16;28,68;-;57,66;0,06;33,23;31,30;-;38,02
09172112;      Anger;4590,56;71,87;6,21;5,34;1,89;0,02;-;-;-;76,12;10,91;4,50;0,09;1,53;1,02;0,93;79,06;57,52;1,59;-;-;-;116,93;1483,71;-;-;-;2579,59;25,34;0,50;5,85;-;20,28;25,41;-;14,37
09172114;      Bad Reichenhall, GKSt;4191,81;205,90;25,61;38,56;3,61;2,71;-;-;-;48,09;68,65;21,25;0,11;8,27;21,60;3,88;123,87;44,60;15,90;7,88;-;-;16,00;442,27;-;-;-;2586,85;138,02;-;-;2,26;287,12;53,64;-;25,17
09172115;      Bayerisch Gmain;1232,79;67,04;1,08;6,30;0,97;1,19;-;-;-;8,54;9,88;3,72;0,75;4,49;3,36;1,05;25,56;14,46;1,02;9,39;-;-;1,46;150,23;-;-;-;590,84;116,09;-;2,23;-;202,78;9,67;-;0,70
09172116;      Berchtesgaden, M;3562,57;112,77;13,54;25,34;1,76;1,56;-;0,47;1,16;62,98;20,06;26,86;0,81;9,94;3,97;1,16;108,50;44,26;12,48;2,89;-;-;-;773,41;-;-;-;2163,39;42,57;0,86;3,61;-;90,63;37,03;-;0,56
09172117;      Bischofswiesen;6214,60;113,91;23,20;12,50;1,41;4,19;-;-;13,40;65,56;39,79;9,04;2,09;7,55;1,41;-;75,52;55,95;4,44;14,77;-;-;-;858,81;-;-;-;3933,92;416,50;-;2,75;0,40;521,03;33,66;-;2,79
09172118;      Freilassing, St;1481,35;190,92;61,99;28,61;4,77;3,12;-;-;4,12;39,02;20,30;13,73;2,09;6,09;12,18;3,02;87,44;22,59;5,67;31,10;-;-;233,52;274,06;-;-;-;358,95;16,59;-;-;-;23,35;31,26;-;6,85
09172122;      Laufen, St;3527,60;114,58;11,96;9,39;9,90;1,59;-;-;12,49;86,28;19,88;10,49;8,79;1,49;5,55;3,01;78,19;55,69;3,85;20,17;-;-;736,39;1095,87;16,65;-;-;1058,94;23,67;-;-;-;36,42;90,26;-;16,10
09172124;      Marktschellenberg, M;1766,13;27,26;3,10;2,17;0,33;0,30;-;-;1,22;36,33;1,39;1,35;0,15;0,44;0,46;0,37;33,31;14,25;1,52;-;-;-;-;570,21;-;-;-;1012,82;14,34;-;-;-;22,10;22,14;-;0,58
09172128;      Piding;1766,86;82,03;14,25;11,09;1,71;1,44;-;-;-;26,56;7,15;4,13;1,39;2,16;1,43;1,08;53,76;24,03;1,84;8,32;-;-;38,81;382,42;-;-;0,22;997,77;15,58;-;-;-;57,56;31,48;-;0,66
09172129;      Ramsau b.Berchtesgaden;12917,41;29,74;5,82;9,46;0,30;0,00;-;-;-;34,05;1,98;2,00;0,23;2,72;1,47;0,66;48,66;56,21;5,00;-;-;-;-;878,56;-;-;-;5682,32;1027,20;-;2,44;0,30;5074,45;31,18;-;22,65
09172130;      Saaldorf-Surheim;3909,73;108,85;21,66;7,74;0,34;2,68;-;-;23,84;90,83;4,10;8,13;0,02;1,41;2,01;0,63;84,26;53,04;1,34;14,18;-;-;890,23;1506,61;-;-;-;865,58;32,51;-;-;2,11;29,62;69,85;-;88,17
09172131;      Schneizlreuth;10727,81;31,82;15,29;1,70;0,98;0,44;-;-;15,64;22,06;21,78;3,87;1,09;-;0,16;0,25;71,34;85,45;1,36;-;-;-;-;514,62;-;-;-;8202,90;576,49;-;-;-;1013,32;97,04;-;50,22
09172132;      Schönau a.Königssee;13161,93;123,96;7,37;25,26;1,36;0,23;-;-;0,73;45,33;11,90;7,65;1,24;7,14;1,73;4,81;59,02;39,07;8,07;-;-;-;-;1126,99;-;-;-;5311,25;733,67;-;-;2,57;5026,16;22,40;-;594,04
09172134;      Teisendorf, M;8675,71;160,78;36,25;8,70;17,96;0,96;3,84;-;4,37;202,65;7,55;13,65;0,01;4,20;2,14;1,96;191,44;118,65;1,63;38,17;-;-;905,06;3892,95;1,65;-;0,65;2889,09;52,86;-;6,95;2,60;39,65;55,59;-;13,76
09172444;      Gemeindefreie Gebiete;2960,85;0,00;-;0,23;0,06;-;-;-;-;2,08;-;-;-;-;-;-;34,14;16,23;0,43;-;-;-;-;96,96;-;-;-;1983,22;192,76;-;-;-;612,86;21,89;-;-
09173;    Bad Tölz-Wolfratshausen (Lkr);111067,05;2176,13;400,95;159,73;30,65;40,58;0,07;-;134,56;1085,91;219,54;340,92;33,08;124,10;63,28;34,88;1345,44;1158,49;64,00;63,95;28,01;-;2269,70;29286,64;7,38;-;6,97;59523,36;2124,11;217,02;2226,00;103,85;3612,69;1303,88;-;2881,17
09173111;      Bad Heilbrunn;4031,63;84,37;6,13;6,45;0,55;0,09;-;-;-;48,39;5,99;4,84;-;1,60;4,09;0,84;51,49;37,50;0,97;-;-;-;12,00;1608,94;-;-;0,56;1763,90;99,44;-;175,92;9,87;45,56;50,94;-;11,20
09173112;      Bad Tölz, St;3080,09;230,87;40,11;27,41;5,79;4,38;-;-;0,27;52,30;42,86;28,43;0,28;7,58;11,41;6,18;108,01;33,12;11,13;8,25;-;-;3,05;1071,16;-;-;-;1066,73;66,62;-;116,51;11,56;38,49;78,22;-;9,38
09173113;      Benediktbeuern;3787,36;65,94;6,48;3,42;0,22;0,16;-;-;-;24,94;16,31;3,67;-;0,77;0,88;0,93;20,71;39,46;1,35;2,73;0,23;-;4,42;1110,61;-;-;-;1936,73;92,40;-;269,23;5,03;134,91;38,97;-;6,89
09173115;      Bichl;1392,00;40,19;6,71;0,66;0,32;1,08;-;-;-;16,57;0,55;2,34;-;0,72;2,48;0,44;29,03;24,68;0,88;5,39;-;-;21,61;483,99;-;-;-;678,34;16,17;-;2,59;0,28;17,56;37,86;-;1,58
09173118;      Dietramszell;9681,81;115,79;22,62;5,55;1,07;2,07;-;-;22,78;165,10;7,58;10,13;3,88;2,97;3,98;1,59;114,54;131,15;1,23;-;-;-;581,60;3715,40;-;-;0,42;4400,06;90,98;-;149,84;4,41;63,59;40,14;-;23,32
09173120;      Egling;7405,43;137,47;27,93;8,93;1,42;0,11;-;-;22,22;124,24;6,19;58,67;2,38;4,22;3,77;1,72;109,85;85,50;2,01;-;-;-;679,66;2513,90;5,61;-;0,07;3162,94;67,99;-;149,97;4,63;82,11;72,41;-;69,51
09173123;      Eurasburg;4086,59;101,38;16,85;3,21;0,89;8,09;-;-;1,39;70,93;6,55;51,90;0,01;2,00;1,61;0,78;74,37;48,01;3,91;-;0,01;-;57,99;1926,77;-;-;-;1478,89;60,85;-;65,75;0,66;42,27;50,20;-;11,31
09173124;      Gaißach;3854,78;51,10;10,24;2,47;0,96;-;-;-;-;42,47;5,33;18,44;0,10;0,00;0,29;0,85;28,52;48,85;1,91;9,30;-;-;-;1164,66;-;-;0,89;2108,78;130,05;4,65;72,53;0,08;99,18;47,65;-;5,47
09173126;      Geretsried, St;2459,94;248,30;134,92;27,80;1,14;0,20;-;-;0,85;54,06;38,14;15,83;4,65;1,28;9,68;9,46;103,51;29,31;3,85;1,98;-;-;188,00;526,62;-;-;-;899,72;39,81;-;28,84;-;47,53;37,46;-;7,00
09173127;      Greiling;765,71;32,73;2,93;0,07;0,03;2,97;-;-;-;11,39;0,48;0,57;1,61;-;-;-;12,88;12,44;-;0,73;8,11;-;8,95;410,70;-;-;-;166,21;31,39;-;44,42;-;9,82;6,85;-;0,43
09173130;      Icking;1699,75;163,88;1,30;2,63;1,14;0,03;-;-;-;31,29;10,20;26,17;0,23;0,23;2,56;1,46;76,27;21,66;1,81;9,35;-;-;218,06;459,81;1,20;-;2,25;630,37;14,17;0,94;2,88;0,15;17,74;0,03;-;1,98
09173131;      Jachenau;12865,32;18,24;5,82;0,97;0,64;0,57;-;-;1,59;23,21;6,06;0,77;2,99;0,77;0,11;0,34;35,86;121,81;1,17;-;-;-;5,98;1373,36;-;-;-;10652,67;90,56;-;29,55;-;372,57;118,82;-;0,89
09173133;      Kochel a.See;8011,14;113,50;9,93;10,16;6,88;1,69;-;-;2,07;35,65;9,50;4,78;0,44;13,61;3,26;1,27;63,47;56,60;5,25;7,50;0,88;-;0,98;1043,01;-;-;-;3641,42;125,07;-;229,77;24,26;490,24;63,57;-;2046,38
09173134;      Königsdorf;4568,58;65,79;11,06;3,20;1,10;0,27;-;-;21,75;55,75;4,21;9,48;1,32;25,10;4,75;0,52;48,49;45,53;0,31;-;18,77;-;49,97;1762,67;-;-;2,79;1848,54;42,92;-;433,43;0,19;45,82;34,88;-;29,98
09173135;      Lenggries;24284,08;184,63;26,20;8,98;2,89;1,69;0,07;-;23,01;100,05;12,04;13,72;2,92;2,13;3,18;1,60;120,48;196,59;12,28;6,17;-;-;-;3649,53;0,19;-;-;16082,23;911,00;211,44;76,28;-;1824,39;420,50;-;389,91
09173137;      Münsing;5222,98;151,82;13,35;10,14;1,03;0,02;-;-;5,77;76,96;7,82;7,63;0,31;48,33;2,63;1,19;151,59;73,07;5,88;-;-;-;302,23;1698,79;-;-;-;2526,42;25,31;-;46,16;18,83;22,77;12,60;-;12,32
09173140;      Reichersbeuern;1541,02;42,75;5,77;0,87;1,26;11,58;-;-;15,67;20,17;5,85;0,76;-;-;1,42;0,80;28,22;21,66;0,16;3,09;-;-;8,17;575,27;-;-;-;703,42;32,44;-;23,77;2,00;28,21;5,53;-;2,19
09173141;      Sachsenkam;1592,48;23,60;4,36;0,98;0,17;0,13;-;-;0,71;17,08;3,71;2,33;-;3,45;0,03;0,31;22,94;21,41;1,35;-;-;-;37,64;585,35;-;-;-;542,24;62,17;-;197,47;6,89;5,64;2,02;-;50,52
09173142;      Schlehdorf;2539,39;28,96;0,74;1,84;0,35;0,29;-;-;2,00;20,21;5,38;2,58;4,11;3,20;0,29;0,37;12,46;24,02;2,19;-;-;-;23,68;826,80;-;-;-;1234,62;24,38;-;5,50;13,72;103,60;21,36;-;176,74
09173145;      Wackersberg;6483,37;60,55;6,67;4,06;0,22;0,31;-;-;14,49;75,35;1,77;30,07;3,54;4,35;1,51;0,50;59,40;68,53;2,57;-;-;-;15,07;2659,58;0,38;-;-;3172,70;75,98;-;105,59;1,30;67,45;28,52;-;22,91
09173147;      Wolfratshausen, St;913,21;214,12;40,60;29,94;2,55;4,87;-;-;-;19,64;23,01;47,79;4,32;1,75;5,37;3,73;68,75;14,47;3,18;9,46;-;-;50,66;118,78;-;-;-;195,78;17,91;-;-;-;12,23;23,16;-;1,15
09173444;      Gemeindefreie Gebiete;800,38;0,16;0,23;-;0,02;-;-;-;-;0,16;0,00;-;-;0,05;-;-;4,60;3,13;0,62;-;-;-;-;0,96;-;-;-;630,64;6,50;-;-;-;41,01;112,19;-;0,11
09174;    Dachau (Lkr);57916,48;2064,63;328,72;196,88;130,96;65,51;-;-;78,61;1336,75;284,61;476,74;9,96;72,85;163,91;54,63;1489,57;925,15;33,51;160,94;7,53;-;31633,84;6166,05;40,18;-;39,10;9611,02;725,94;-;3,44;2,86;1268,41;300,40;-;243,76
09174111;      Altomünster, M;7565,60;168,33;16,07;11,12;13,24;2,69;-;-;14,83;163,06;8,40;13,54;-;2,28;3,30;2,19;139,76;109,20;0,35;4,21;-;-;4150,37;973,58;-;-;-;1503,90;59,79;-;-;0,00;179,40;17,46;-;8,52
